#time, current, target_x, x, q
2.49506, 0.344, 0.2000, 0.2155, -0.0008
2.50000, 0.668, 0.1996, 0.2158, 0.0008
2.50506, 0.668, 0.1992, 0.2162, -0.0008
2.51000, 0.560, 0.1988, 0.2167, -0.0008
2.51506, 0.560, 0.1984, 0.2172, 0.0000
2.52000, 0.452, 0.1980, 0.2179, -0.0016
2.52506, 0.452, 0.1976, 0.2186, -0.0024
2.53000, 0.344, 0.1972, 0.2193, -0.0024
2.53506, 0.344, 0.1968, 0.2200, -0.0031
2.54000, 0.344, 0.1964, 0.2208, -0.0047
2.54506, 0.344, 0.1960, 0.2215, -0.0047
2.55000, 0.344, 0.1956, 0.2222, -0.0063
2.55506, 0.344, 0.1952, 0.2231, -0.0071
2.56000, 0.344, 0.1948, 0.2238, -0.0071
2.56506, 0.344, 0.1944, 0.2246, -0.0086
2.57000, 0.344, 0.1940, 0.2253, -0.0102
2.57506, 0.344, 0.1936, 0.2262, -0.0102
2.58000, 0.344, 0.1932, 0.2269, -0.0118
2.58506, 0.344, 0.1928, 0.2278, -0.0126
2.59000, 0.344, 0.1924, 0.2286, -0.0134
2.59506, 0.344, 0.1920, 0.2294, -0.0149
2.60000, 0.344, 0.1916, 0.2302, -0.0157
2.60506, 0.344, 0.1912, 0.2310, -0.0165
2.61000, 0.344, 0.1908, 0.2319, -0.0181
2.61506, 0.236, 0.1904, 0.2327, -0.0188
2.62000, 0.236, 0.1900, 0.2336, -0.0204
2.62506, 0.236, 0.1896, 0.2344, -0.0220
2.63000, 0.236, 0.1892, 0.2352, -0.0228
2.63506, 0.236, 0.1888, 0.2360, -0.0236
2.64000, 0.236, 0.1884, 0.2368, -0.0251
2.64506, 0.236, 0.1880, 0.2376, -0.0251
2.65000, 0.236, 0.1876, 0.2383, -0.0275
2.65506, 0.236, 0.1872, 0.2390, -0.0267
2.66000, 0.236, 0.1868, 0.2397, -0.0298
2.66506, 0.236, 0.1864, 0.2405, -0.0291
2.67000, 0.236, 0.1860, 0.2411, -0.0298
2.67506, 0.236, 0.1856, 0.2418, -0.0314
2.68000, 0.236, 0.1852, 0.2424, -0.0330
2.68506, 0.236, 0.1848, 0.2431, -0.0322
2.69000, 0.236, 0.1844, 0.2437, -0.0338
2.69506, 0.236, 0.1840, 0.2444, -0.0353
2.70000, 0.128, 0.1836, 0.2450, -0.0361
2.70506, 0.128, 0.1832, 0.2456, -0.0361
2.71000, 0.128, 0.1828, 0.2461, -0.0377
2.71506, 0.128, 0.1824, 0.2466, -0.0377
2.72000, 0.128, 0.1820, 0.2470, -0.0377
2.72506, 0.236, 0.1816, 0.2475, -0.0393
2.73000, 0.236, 0.1812, 0.2479, -0.0401
2.73506, 0.236, 0.1808, 0.2483, -0.0393
2.74000, 0.236, 0.1804, 0.2487, -0.0401
2.74506, 0.236, 0.1800, 0.2491, -0.0416
2.75000, 0.128, 0.1796, 0.2494, -0.0416
2.75506, 0.128, 0.1792, 0.2498, -0.0416
2.76000, 0.128, 0.1788, 0.2501, -0.0424
2.76506, 0.128, 0.1784, 0.2504, -0.0424
2.77000, 0.128, 0.1780, 0.2506, -0.0424
2.77506, 0.128, 0.1776, 0.2508, -0.0440
2.78000, 0.128, 0.1772, 0.2509, -0.0432
2.78506, 0.128, 0.1768, 0.2509, -0.0424
2.79000, 0.236, 0.1764, 0.2510, -0.0432
2.79506, 0.236, 0.1760, 0.2511, -0.0440
2.80000, 0.236, 0.1756, 0.2512, -0.0432
2.80506, 0.128, 0.1752, 0.2513, -0.0440
2.81000, 0.128, 0.1748, 0.2515, -0.0448
2.81506, 0.128, 0.1744, 0.2515, -0.0432
2.82000, 0.128, 0.1740, 0.2515, -0.0440
2.82506, -0.464, 0.1736, 0.2515, -0.0448
2.83000, -0.464, 0.1732, 0.2515, -0.0440
2.83506, -0.572, 0.1728, 0.2513, -0.0432
2.84000, -0.464, 0.1724, 0.2510, -0.0440
2.84506, -0.464, 0.1720, 0.2507, -0.0424
2.85000, -0.464, 0.1716, 0.2503, -0.0416
2.85506, -0.356, 0.1712, 0.2498, -0.0416
2.86000, -0.356, 0.1708, 0.2493, -0.0408
2.86506, -0.248, 0.1704, 0.2487, -0.0385
2.87000, -0.248, 0.1700, 0.2481, -0.0377
2.87506, -0.248, 0.1696, 0.2475, -0.0361
2.88000, -0.248, 0.1692, 0.2469, -0.0361
2.88506, -0.248, 0.1688, 0.2464, -0.0346
2.89000, -0.248, 0.1684, 0.2458, -0.0338
2.89506, -0.248, 0.1680, 0.2453, -0.0330
2.90000, -0.248, 0.1676, 0.2447, -0.0322
2.90506, -0.248, 0.1672, 0.2442, -0.0314
2.91000, -0.248, 0.1668, 0.2437, -0.0298
2.91506, -0.248, 0.1664, 0.2432, -0.0298
2.92000, -0.248, 0.1660, 0.2427, -0.0298
2.92506, -0.248, 0.1656, 0.2423, -0.0283
2.93000, -0.248, 0.1652, 0.2418, -0.0283
2.93506, -0.248, 0.1648, 0.2414, -0.0275
2.94000, -0.248, 0.1644, 0.2410, -0.0267
2.94506, -0.248, 0.1640, 0.2406, -0.0267
2.95000, -0.248, 0.1636, 0.2402, -0.0259
2.95506, -0.248, 0.1632, 0.2399, -0.0267
2.96000, -0.248, 0.1628, 0.2395, -0.0259
2.96506, -0.248, 0.1624, 0.2391, -0.0259
2.97000, -0.248, 0.1620, 0.2388, -0.0259
2.97506, -0.248, 0.1616, 0.2385, -0.0259
2.98000, -0.356, 0.1612, 0.2382, -0.0259
2.98506, -0.356, 0.1608, 0.2379, -0.0251
2.99000, -0.248, 0.1604, 0.2375, -0.0251
2.99506, -0.248, 0.1600, 0.2372, -0.0251
3.00000, -0.248, 0.1596, 0.2369, -0.0251
3.00506, -0.248, 0.1592, 0.2366, -0.0259
3.01000, -0.248, 0.1588, 0.2363, -0.0251
3.01506, -0.356, 0.1584, 0.2361, -0.0259
3.02000, -0.356, 0.1580, 0.2358, -0.0259
3.02506, -0.356, 0.1576, 0.2356, -0.0267
3.03000, -0.356, 0.1572, 0.2353, -0.0259
3.03506, -0.356, 0.1568, 0.2350, -0.0259
3.04000, -0.356, 0.1564, 0.2348, -0.0267
3.04506, -0.356, 0.1560, 0.2344, -0.0267
3.05000, -0.356, 0.1556, 0.2341, -0.0267
3.05506, -0.356, 0.1552, 0.2337, -0.0267
3.06000, -0.356, 0.1548, 0.2334, -0.0267
3.06506, -0.356, 0.1544, 0.2330, -0.0267
3.07000, -0.356, 0.1540, 0.2326, -0.0267
3.07506, -0.356, 0.1536, 0.2322, -0.0267
3.08000, -0.356, 0.1532, 0.2318, -0.0275
3.08506, -0.356, 0.1528, 0.2314, -0.0267
3.09000, -0.356, 0.1524, 0.2309, -0.0275
3.09506, -0.356, 0.1520, 0.2305, -0.0275
3.10000, -0.356, 0.1516, 0.2301, -0.0267
3.10506, -0.356, 0.1512, 0.2296, -0.0275
3.11000, -0.356, 0.1508, 0.2292, -0.0275
3.11506, -0.356, 0.1504, 0.2287, -0.0267
3.12000, -0.356, 0.1500, 0.2283, -0.0267
3.12506, -0.356, 0.1496, 0.2278, -0.0275
3.13000, -0.356, 0.1492, 0.2273, -0.0267
3.13506, -0.356, 0.1488, 0.2269, -0.0275
3.14000, -0.356, 0.1484, 0.2263, -0.0275
3.14506, -0.356, 0.1480, 0.2258, -0.0267
3.15000, -0.356, 0.1476, 0.2254, -0.0275
3.15506, -0.464, 0.1472, 0.2248, -0.0275
3.16000, -0.464, 0.1468, 0.2243, -0.0267
3.16506, -0.356, 0.1464, 0.2237, -0.0267
3.17000, -0.356, 0.1460, 0.2232, -0.0275
3.17506, -0.356, 0.1456, 0.2226, -0.0267
3.18000, -0.356, 0.1452, 0.2220, -0.0267
3.18506, -0.356, 0.1448, 0.2214, -0.0275
3.19000, -0.464, 0.1444, 0.2208, -0.0267
3.19506, -0.464, 0.1440, 0.2202, -0.0267
3.20000, -0.464, 0.1436, 0.2196, -0.0267
3.20506, -0.464, 0.1432, 0.2190, -0.0275
3.21000, -0.464, 0.1428, 0.2183, -0.0259
3.21506, -0.464, 0.1424, 0.2176, -0.0267
3.22000, -0.464, 0.1420, 0.2169, -0.0267
3.22506, -0.464, 0.1416, 0.2161, -0.0259
3.23000, -0.356, 0.1412, 0.2154, -0.0259
3.23506, -0.356, 0.1408, 0.2146, -0.0243
3.24000, -0.356, 0.1404, 0.2138, -0.0259
3.24506, -0.356, 0.1400, 0.2130, -0.0236
3.25000, -0.356, 0.1396, 0.2122, -0.0243
3.25506, -0.356, 0.1392, 0.2114, -0.0228
3.26000, -0.356, 0.1388, 0.2106, -0.0236
3.26506, -0.356, 0.1384, 0.2098, -0.0228
3.27000, -0.356, 0.1380, 0.2090, -0.0220
3.27506, -0.356, 0.1376, 0.2082, -0.0228
3.28000, -0.464, 0.1372, 0.2074, -0.0220
3.28506, -0.464, 0.1368, 0.2065, -0.0220
3.29000, -0.464, 0.1364, 0.2057, -0.0212
3.29506, -0.464, 0.1360, 0.2048, -0.0212
3.30000, -0.464, 0.1356, 0.2039, -0.0212
3.30506, -0.464, 0.1352, 0.2029, -0.0196
3.31000, -0.356, 0.1348, 0.2020, -0.0204
3.31506, -0.356, 0.1344, 0.2010, -0.0188
3.32000, -0.356, 0.1340, 0.2000, -0.0181
3.32506, -0.356, 0.1336, 0.1990, -0.0173
3.33000, -0.356, 0.1332, 0.1979, -0.0181
3.33506, -0.356, 0.1328, 0.1969, -0.0157
3.34000, -0.356, 0.1324, 0.1959, -0.0157
3.34506, -0.356, 0.1320, 0.1949, -0.0149
3.35000, -0.356, 0.1316, 0.1938, -0.0149
3.35506, -0.356, 0.1312, 0.1929, -0.0134
3.36000, -0.356, 0.1308, 0.1918, -0.0141
3.36506, -0.356, 0.1304, 0.1908, -0.0110
3.37000, -0.248, 0.1300, 0.1897, -0.0126
3.37506, -0.356, 0.1296, 0.1887, -0.0110
3.38000, -0.356, 0.1292, 0.1876, -0.0110
3.38506, -0.356, 0.1288, 0.1867, -0.0102
3.39000, -0.356, 0.1284, 0.1856, -0.0102
3.39506, -0.356, 0.1280, 0.1846, -0.0086
3.40000, -0.356, 0.1276, 0.1836, -0.0086
3.40506, -0.356, 0.1272, 0.1826, -0.0079
3.41000, -0.356, 0.1268, 0.1816, -0.0086
3.41506, -0.356, 0.1264, 0.1805, -0.0063
3.42000, -0.356, 0.1260, 0.1795, -0.0063
3.42506, -0.248, 0.1256, 0.1785, -0.0063
3.43000, -0.248, 0.1252, 0.1775, -0.0039
3.43506, -0.248, 0.1248, 0.1765, -0.0047
3.44000, -0.356, 0.1244, 0.1756, -0.0063
3.44506, -0.356, 0.1240, 0.1747, -0.0031
3.45000, -0.356, 0.1236, 0.1737, -0.0039
3.45506, -0.356, 0.1232, 0.1729, -0.0047
3.46000, -0.356, 0.1228, 0.1719, -0.0039
3.46506, -0.356, 0.1224, 0.1710, -0.0024
3.47000, -0.356, 0.1220, 0.1701, -0.0039
3.47506, -0.356, 0.1216, 0.1693, -0.0031
3.48000, -0.356, 0.1212, 0.1683, -0.0024
3.48506, -0.356, 0.1208, 0.1675, -0.0024
3.49000, -0.356, 0.1204, 0.1666, -0.0031
3.49506, -0.356, 0.1200, 0.1657, -0.0016
3.50000, -0.356, 0.1196, 0.1648, -0.0016
3.50506, -0.356, 0.1192, 0.1639, -0.0031
3.51000, -0.464, 0.1188, 0.1631, -0.0016
3.51506, -0.464, 0.1184, 0.1621, -0.0024
3.52000, -0.464, 0.1180, 0.1612, -0.0016
3.52506, -0.356, 0.1176, 0.1603, -0.0016
3.53000, -0.356, 0.1172, 0.1593, 0.0000
3.53506, -0.356, 0.1168, 0.1583, -0.0016
3.54000, -0.356, 0.1164, 0.1574, 0.0000
3.54506, -0.356, 0.1160, 0.1564, 0.0016
3.55000, -0.248, 0.1156, 0.1555, 0.0008
3.55506, -0.248, 0.1152, 0.1546, 0.0008
3.56000, -0.356, 0.1148, 0.1537, 0.0008
3.56506, -0.356, 0.1144, 0.1528, 0.0016
3.57000, -0.356, 0.1140, 0.1519, 0.0016
3.57506, -0.356, 0.1136, 0.1510, 0.0024
3.58000, -0.356, 0.1132, 0.1502, 0.0016
3.58506, -0.356, 0.1128, 0.1493, 0.0016
3.59000, -0.356, 0.1124, 0.1484, 0.0024
3.59506, -0.356, 0.1120, 0.1476, 0.0024
3.60000, -0.356, 0.1116, 0.1467, 0.0024
3.60506, -0.356, 0.1112, 0.1459, 0.0024
3.61000, -0.356, 0.1108, 0.1450, 0.0024
3.61506, -0.464, 0.1104, 0.1441, 0.0024
3.62000, -0.356, 0.1100, 0.1433, 0.0039
3.62506, -0.356, 0.1096, 0.1424, 0.0031
3.63000, -0.356, 0.1092, 0.1415, 0.0024
3.63506, -0.356, 0.1088, 0.1407, 0.0039
3.64000, -0.356, 0.1084, 0.1398, 0.0031
3.64506, -0.356, 0.1080, 0.1389, 0.0039
3.65000, -0.356, 0.1076, 0.1380, 0.0039
3.65506, -0.356, 0.1072, 0.1371, 0.0039
3.66000, -0.356, 0.1068, 0.1362, 0.0039
3.66506, -0.356, 0.1064, 0.1353, 0.0039
3.67000, -0.356, 0.1060, 0.1344, 0.0039
3.67506, -0.356, 0.1056, 0.1335, 0.0047
3.68000, -0.356, 0.1052, 0.1326, 0.0047
3.68506, -0.356, 0.1048, 0.1317, 0.0055
3.69000, -0.356, 0.1044, 0.1309, 0.0055
3.69506, -0.356, 0.1040, 0.1299, 0.0055
3.70000, -0.356, 0.1036, 0.1291, 0.0055
3.70506, -0.356, 0.1032, 0.1281, 0.0063
3.71000, -0.356, 0.1028, 0.1272, 0.0063
3.71506, -0.356, 0.1024, 0.1263, 0.0071
3.72000, -0.248, 0.1020, 0.1254, 0.0063
3.72506, -0.356, 0.1016, 0.1246, 0.0071
3.73000, -0.356, 0.1012, 0.1237, 0.0071
3.73506, -0.356, 0.1008, 0.1229, 0.0079
3.74000, -0.356, 0.1004, 0.1220, 0.0071
3.74506, -0.356, 0.1000, 0.1211, 0.0079
3.75000, -0.356, 0.0996, 0.1203, 0.0079
3.75506, -0.356, 0.0992, 0.1194, 0.0079
3.76000, -0.356, 0.0988, 0.1185, 0.0086
3.76506, -0.356, 0.0984, 0.1176, 0.0086
3.77000, -0.356, 0.0980, 0.1168, 0.0086
3.77506, -0.248, 0.0976, 0.1159, 0.0094
3.78000, -0.248, 0.0972, 0.1151, 0.0094
3.78506, -0.248, 0.0968, 0.1143, 0.0094
3.79000, -0.248, 0.0964, 0.1135, 0.0102
3.79506, -0.356, 0.0960, 0.1127, 0.0094
3.80000, -0.356, 0.0956, 0.1119, 0.0094
3.80506, -0.356, 0.0952, 0.1112, 0.0094
3.81000, -0.356, 0.0948, 0.1104, 0.0094
3.81506, -0.356, 0.0944, 0.1096, 0.0094
3.82000, -0.356, 0.0940, 0.1088, 0.0094
3.82506, -0.356, 0.0936, 0.1080, 0.0102
3.83000, -0.356, 0.0932, 0.1073, 0.0094
3.83506, -0.356, 0.0928, 0.1065, 0.0102
3.84000, -0.356, 0.0924, 0.1057, 0.0102
3.84506, -0.248, 0.0920, 0.1049, 0.0102
3.85000, -0.248, 0.0916, 0.1042, 0.0094
3.85506, -0.356, 0.0912, 0.1034, 0.0110
3.86000, -0.248, 0.0908, 0.1027, 0.0102
3.86506, -0.356, 0.0904, 0.1020, 0.0094
3.87000, -0.356, 0.0900, 0.1013, 0.0110
3.87506, -0.356, 0.0896, 0.1006, 0.0094
3.88000, -0.356, 0.0892, 0.1000, 0.0094
3.88506, -0.356, 0.0888, 0.0993, 0.0102
3.89000, -0.356, 0.0884, 0.0986, 0.0102
3.89506, -0.356, 0.0880, 0.0980, 0.0086
3.90000, -0.356, 0.0876, 0.0973, 0.0086
3.90506, -0.356, 0.0872, 0.0967, 0.0102
3.91000, -0.356, 0.0868, 0.0960, 0.0079
3.91506, -0.356, 0.0864, 0.0954, 0.0086
3.92000, -0.356, 0.0860, 0.0947, 0.0094
3.92506, -0.356, 0.0856, 0.0941, 0.0086
3.93000, -0.356, 0.0852, 0.0935, 0.0079
3.93506, -0.356, 0.0848, 0.0928, 0.0094
3.94000, -0.356, 0.0844, 0.0921, 0.0094
3.94506, -0.356, 0.0840, 0.0915, 0.0079
3.95000, -0.356, 0.0836, 0.0909, 0.0086
3.95506, -0.356, 0.0832, 0.0902, 0.0086
3.96000, -0.356, 0.0828, 0.0896, 0.0071
3.96506, -0.356, 0.0824, 0.0890, 0.0079
3.97000, -0.356, 0.0820, 0.0884, 0.0086
3.97506, -0.356, 0.0816, 0.0878, 0.0071
3.98000, -0.464, 0.0812, 0.0872, 0.0063
3.98506, -0.464, 0.0808, 0.0865, 0.0079
3.99000, -0.356, 0.0804, 0.0859, 0.0071
3.99506, -0.356, 0.0800, 0.0852, 0.0063
4.00000, -0.356, 0.0796, 0.0846, 0.0079
4.00506, -0.356, 0.0792, 0.0839, 0.0063
4.01000, -0.356, 0.0788, 0.0833, 0.0063
4.01506, -0.356, 0.0784, 0.0827, 0.0071
4.02000, -0.356, 0.0780, 0.0820, 0.0071
4.02506, -0.356, 0.0776, 0.0814, 0.0063
4.03000, -0.356, 0.0772, 0.0808, 0.0063
4.03506, -0.356, 0.0768, 0.0802, 0.0063
4.04000, -0.356, 0.0764, 0.0796, 0.0063
4.04506, -0.356, 0.0760, 0.0789, 0.0063
4.05000, -0.356, 0.0756, 0.0784, 0.0071
4.05506, -0.356, 0.0752, 0.0778, 0.0055
4.06000, -0.464, 0.0748, 0.0772, 0.0047
4.06506, -0.464, 0.0744, 0.0766, 0.0063
4.07000, -0.356, 0.0740, 0.0759, 0.0063
4.07506, -0.356, 0.0736, 0.0753, 0.0055
4.08000, -0.356, 0.0732, 0.0747, 0.0055
4.08506, -0.356, 0.0728, 0.0741, 0.0055
4.09000, -0.464, 0.0724, 0.0735, 0.0039
4.09506, -0.464, 0.0720, 0.0729, 0.0055
4.10000, -0.464, 0.0716, 0.0722, 0.0063
4.10506, -0.356, 0.0712, 0.0716, 0.0047
4.11000, -0.356, 0.0708, 0.0709, 0.0055
4.11506, -0.356, 0.0704, 0.0702, 0.0063
4.12000, -0.356, 0.0700, 0.0696, 0.0055
4.12506, -0.356, 0.0696, 0.0689, 0.0055
4.13000, -0.356, 0.0692, 0.0683, 0.0063
4.13506, -0.356, 0.0688, 0.0676, 0.0055
4.14000, -0.356, 0.0684, 0.0670, 0.0063
4.14506, -0.356, 0.0680, 0.0664, 0.0055
4.15000, -0.356, 0.0676, 0.0657, 0.0071
4.15506, -0.356, 0.0672, 0.0651, 0.0055
4.16000, -0.356, 0.0668, 0.0645, 0.0063
4.16506, -0.356, 0.0664, 0.0638, 0.0063
4.17000, -0.356, 0.0660, 0.0632, 0.0063
4.17506, -0.356, 0.0656, 0.0626, 0.0063
4.18000, -0.356, 0.0652, 0.0620, 0.0071
4.18506, -0.356, 0.0648, 0.0613, 0.0063
4.19000, -0.356, 0.0644, 0.0608, 0.0071
4.19506, -0.356, 0.0640, 0.0602, 0.0063
4.20000, -0.356, 0.0636, 0.0596, 0.0063
4.20506, -0.356, 0.0632, 0.0590, 0.0055
4.21000, -0.464, 0.0628, 0.0584, 0.0071
4.21506, -0.356, 0.0624, 0.0579, 0.0063
4.22000, -0.356, 0.0620, 0.0573, 0.0063
4.22506, -0.356, 0.0616, 0.0567, 0.0063
4.23000, -0.356, 0.0612, 0.0561, 0.0063
4.23506, -0.356, 0.0608, 0.0555, 0.0063
4.24000, -0.356, 0.0604, 0.0550, 0.0063
4.24506, -0.356, 0.0600, 0.0544, 0.0063
4.25000, -0.356, 0.0596, 0.0538, 0.0055
4.25506, -0.464, 0.0592, 0.0533, 0.0047
4.26000, -0.464, 0.0588, 0.0527, 0.0071
4.26506, -0.356, 0.0584, 0.0521, 0.0063
4.27000, -0.356, 0.0580, 0.0516, 0.0055
4.27506, -0.356, 0.0576, 0.0510, 0.0063
4.28000, -0.356, 0.0572, 0.0504, 0.0055
4.28506, -0.356, 0.0568, 0.0498, 0.0055
4.29000, -0.356, 0.0564, 0.0493, 0.0071
4.29506, -0.356, 0.0560, 0.0487, 0.0055
4.30000, -0.356, 0.0556, 0.0482, 0.0055
4.30506, -0.356, 0.0552, 0.0476, 0.0063
4.31000, -0.356, 0.0548, 0.0470, 0.0063
4.31506, -0.356, 0.0544, 0.0465, 0.0055
4.32000, -0.356, 0.0540, 0.0460, 0.0055
4.32506, -0.356, 0.0536, 0.0454, 0.0063
4.33000, -0.356, 0.0532, 0.0449, 0.0055
4.33506, -0.356, 0.0528, 0.0443, 0.0055
4.34000, -0.356, 0.0524, 0.0438, 0.0063
4.34506, -0.356, 0.0520, 0.0433, 0.0055
4.35000, -0.356, 0.0516, 0.0428, 0.0055
4.35506, -0.356, 0.0512, 0.0422, 0.0063
4.36000, -0.356, 0.0508, 0.0417, 0.0055
4.36506, -0.356, 0.0504, 0.0411, 0.0055
4.37000, -0.356, 0.0500, 0.0407, 0.0063
4.37506, -0.356, 0.0496, 0.0401, 0.0055
4.38000, -0.356, 0.0492, 0.0396, 0.0055
4.38506, -0.356, 0.0488, 0.0391, 0.0055
4.39000, -0.356, 0.0484, 0.0386, 0.0063
4.39506, -0.356, 0.0480, 0.0381, 0.0047
4.40000, -0.356, 0.0476, 0.0375, 0.0055
4.40506, -0.356, 0.0472, 0.0370, 0.0055
4.41000, -0.356, 0.0468, 0.0365, 0.0047
4.41506, -0.356, 0.0464, 0.0360, 0.0055
4.42000, -0.356, 0.0460, 0.0355, 0.0055
4.42506, -0.356, 0.0456, 0.0350, 0.0047
4.43000, -0.356, 0.0452, 0.0345, 0.0055
4.43506, -0.356, 0.0448, 0.0339, 0.0055
4.44000, -0.356, 0.0444, 0.0334, 0.0047
4.44506, -0.356, 0.0440, 0.0329, 0.0055
4.45000, -0.356, 0.0436, 0.0324, 0.0063
4.45506, -0.356, 0.0432, 0.0318, 0.0055
4.46000, -0.356, 0.0428, 0.0314, 0.0047
4.46506, -0.356, 0.0424, 0.0308, 0.0063
4.47000, -0.356, 0.0420, 0.0303, 0.0055
4.47506, -0.356, 0.0416, 0.0298, 0.0047
4.48000, -0.356, 0.0412, 0.0292, 0.0063
4.48506, -0.356, 0.0408, 0.0287, 0.0063
4.49000, -0.356, 0.0404, 0.0282, 0.0047
4.49506, -0.356, 0.0400, 0.0276, 0.0063
4.50000, -0.356, 0.0396, 0.0271, 0.0063
4.50506, -0.356, 0.0392, 0.0265, 0.0063
4.51000, -0.356, 0.0388, 0.0260, 0.0055
4.51506, -0.356, 0.0384, 0.0254, 0.0071
4.52000, -0.248, 0.0380, 0.0249, 0.0055
4.52506, -0.356, 0.0376, 0.0243, 0.0063
4.53000, -0.356, 0.0372, 0.0237, 0.0071
4.53506, -0.356, 0.0368, 0.0233, 0.0071
4.54000, -0.248, 0.0364, 0.0227, 0.0063
4.54506, -0.248, 0.0360, 0.0222, 0.0079
4.55000, -0.248, 0.0356, 0.0217, 0.0071
4.55506, -0.248, 0.0352, 0.0212, 0.0063
4.56000, -0.356, 0.0348, 0.0207, 0.0071
4.56506, -0.356, 0.0344, 0.0203, 0.0079
4.57000, -0.356, 0.0340, 0.0199, 0.0055
4.57506, -0.356, 0.0336, 0.0194, 0.0071
4.58000, -0.356, 0.0332, 0.0190, 0.0071
4.58506, -0.356, 0.0328, 0.0186, 0.0055
4.59000, -0.356, 0.0324, 0.0181, 0.0071
4.59506, -0.356, 0.0320, 0.0177, 0.0071
4.60000, -0.248, 0.0316, 0.0172, 0.0055
4.60506, -0.356, 0.0312, 0.0168, 0.0063
4.61000, -0.356, 0.0308, 0.0163, 0.0071
4.61506, -0.248, 0.0304, 0.0159, 0.0063
4.62000, -0.356, 0.0300, 0.0155, 0.0055
4.62506, -0.356, 0.0296, 0.0151, 0.0063
4.63000, -0.356, 0.0292, 0.0147, 0.0063
4.63506, -0.356, 0.0288, 0.0143, 0.0039
4.64000, -0.356, 0.0284, 0.0139, 0.0071
4.64506, -0.356, 0.0280, 0.0135, 0.0055
4.65000, -0.356, 0.0276, 0.0132, 0.0047
4.65506, -0.356, 0.0272, 0.0128, 0.0055
4.66000, -0.356, 0.0268, 0.0124, 0.0055
4.66506, -0.356, 0.0264, 0.0120, 0.0047
4.67000, -0.356, 0.0260, 0.0116, 0.0055
4.67506, -0.248, 0.0256, 0.0112, 0.0055
4.68000, -0.248, 0.0252, 0.0108, 0.0047
4.68506, -0.356, 0.0248, 0.0105, 0.0039
4.69000, -0.356, 0.0244, 0.0101, 0.0055
4.69506, -0.356, 0.0240, 0.0098, 0.0039
4.70000, -0.356, 0.0236, 0.0095, 0.0024
4.70506, -0.464, 0.0232, 0.0092, 0.0047
4.71000, -0.356, 0.0228, 0.0088, 0.0031
4.71506, -0.356, 0.0224, 0.0086, 0.0024
4.72000, -0.356, 0.0220, 0.0082, 0.0039
4.72506, -0.356, 0.0216, 0.0078, 0.0031
4.73000, -0.356, 0.0212, 0.0075, 0.0008
4.73506, -0.356, 0.0208, 0.0071, 0.0031
4.74000, -0.356, 0.0204, 0.0067, 0.0024
4.74506, -0.356, 0.0200, 0.0064, 0.0016
4.75000, -0.356, 0.0196, 0.0060, 0.0024
4.75506, -0.356, 0.0192, 0.0057, 0.0031
4.76000, -0.356, 0.0188, 0.0054, 0.0008
4.76506, -0.356, 0.0184, 0.0050, 0.0008
4.77000, -0.356, 0.0180, 0.0047, 0.0024
4.77506, -0.356, 0.0176, 0.0044, 0.0008
4.78000, -0.356, 0.0172, 0.0041, 0.0000
4.78506, -0.356, 0.0168, 0.0037, 0.0016
4.79000, -0.356, 0.0164, 0.0034, 0.0008
4.79506, -0.356, 0.0160, 0.0031, -0.0008
4.80000, -0.464, 0.0156, 0.0028, 0.0008
4.80506, -0.356, 0.0152, 0.0025, -0.0008
4.81000, -0.464, 0.0148, 0.0022, -0.0016
4.81506, -0.464, 0.0144, 0.0018, 0.0000
4.82000, -0.356, 0.0140, 0.0014, -0.0008
4.82506, -0.356, 0.0136, 0.0011, -0.0016
4.83000, -0.356, 0.0132, 0.0007, -0.0008
4.83506, -0.356, 0.0128, 0.0003, -0.0008
4.84000, -0.356, 0.0124, -0.0000, -0.0016
4.84506, -0.356, 0.0120, -0.0003, -0.0016
4.85000, -0.356, 0.0116, -0.0007, -0.0008
4.85506, -0.356, 0.0112, -0.0010, -0.0024
4.86000, -0.464, 0.0108, -0.0013, -0.0024
4.86506, -0.464, 0.0104, -0.0016, -0.0016
4.87000, -0.464, 0.0100, -0.0019, -0.0024
4.87506, -0.464, 0.0096, -0.0022, -0.0031
4.88000, -0.464, 0.0092, -0.0026, -0.0024
4.88506, -0.356, 0.0088, -0.0030, -0.0024
4.89000, -0.356, 0.0084, -0.0033, -0.0031
4.89506, -0.356, 0.0080, -0.0037, -0.0016
4.90000, -0.356, 0.0076, -0.0041, -0.0031
4.90506, -0.356, 0.0072, -0.0044, -0.0031
4.91000, -0.464, 0.0068, -0.0048, -0.0031
4.91506, -0.464, 0.0064, -0.0050, -0.0031
4.92000, -0.464, 0.0060, -0.0054, -0.0039
4.92506, -0.464, 0.0056, -0.0057, -0.0039
4.93000, -0.464, 0.0052, -0.0060, -0.0039
4.93506, -0.464, 0.0048, -0.0064, -0.0047
4.94000, -0.464, 0.0044, -0.0067, -0.0047
4.94506, -0.464, 0.0040, -0.0071, -0.0047
4.95000, -0.464, 0.0036, -0.0074, -0.0047
4.95506, -0.464, 0.0032, -0.0078, -0.0047
4.96000, -0.464, 0.0028, -0.0082, -0.0047
4.96506, -0.464, 0.0024, -0.0087, -0.0047
4.97000, -0.464, 0.0020, -0.0092, -0.0047
4.97506, -0.464, 0.0016, -0.0097, -0.0047
4.98000, -0.464, 0.0012, -0.0102, -0.0039
4.98506, -0.356, 0.0008, -0.0107, -0.0047
